SiC super cell

5776 atoms
4 atom types

0 21.800000 xlo xhi
0 21.800000 ylo yhi
0 21.800000 zlo zhi

Masses

1 28.0855
2 12.0107
3 12.0107
4 12.0107

Atoms

321 1 13.080000 4.360000 0.000000
322 1 15.260000 6.540000 0.000000
323 1 15.260000 4.360000 2.180000
324 1 13.080000 6.540000 2.180000
325 1 13.080000 4.360000 4.360000
326 1 15.260000 6.540000 4.360000
327 1 15.260000 4.360000 6.540000
328 1 13.080000 6.540000 6.540000
329 1 13.080000 4.360000 8.720000
330 1 15.260000 6.540000 8.720000
331 1 15.260000 4.360000 10.900000
332 1 13.080000 6.540000 10.900000
333 1 13.080000 4.360000 13.080000
334 1 15.260000 6.540000 13.080000
335 1 15.260000 4.360000 15.260000
336 1 13.080000 6.540000 15.260000
337 1 13.080000 4.360000 17.440000
338 1 15.260000 6.540000 17.440000
339 1 15.260000 4.360000 19.620000
340 1 13.080000 6.540000 19.620000
341 1 13.080000 8.720000 0.000000
342 1 15.260000 10.900000 0.000000
343 1 15.260000 8.720000 2.180000
344 1 13.080000 10.900000 2.180000
345 1 13.080000 8.720000 4.360000
346 1 15.260000 10.900000 4.360000
347 1 15.260000 8.720000 6.540000
348 1 13.080000 10.900000 6.540000
349 1 13.080000 8.720000 8.720000
350 1 15.260000 10.900000 8.720000
351 1 15.260000 8.720000 10.900000
352 1 13.080000 10.900000 10.900000
353 1 13.080000 8.720000 13.080000
354 1 15.260000 10.900000 13.080000
355 1 15.260000 8.720000 15.260000
356 1 13.080000 10.900000 15.260000
357 1 13.080000 8.720000 17.440000
358 1 15.260000 10.900000 17.440000
359 1 15.260000 8.720000 19.620000
360 1 13.080000 10.900000 19.620000
361 1 13.080000 13.080000 0.000000
362 1 15.260000 15.260000 0.000000
363 1 15.260000 13.080000 2.180000
364 1 13.080000 15.260000 2.180000
365 1 13.080000 13.080000 4.360000
366 1 15.260000 15.260000 4.360000
367 1 15.260000 13.080000 6.540000
368 1 13.080000 15.260000 6.540000
369 1 13.080000 13.080000 8.720000
370 1 15.260000 15.260000 8.720000
371 1 15.260000 13.080000 10.900000
372 1 13.080000 15.260000 10.900000
373 1 13.080000 13.080000 13.080000
374 1 15.260000 15.260000 13.080000
375 1 15.260000 13.080000 15.260000
376 1 13.080000 15.260000 15.260000
377 1 13.080000 13.080000 17.440000
378 1 15.260000 15.260000 17.440000
379 1 15.260000 13.080000 19.620000
380 1 13.080000 15.260000 19.620000
381 1 13.080000 17.440000 0.000000
382 1 15.260000 19.620000 0.000000
383 1 15.260000 17.440000 2.180000
384 1 13.080000 19.620000 2.180000
385 1 13.080000 17.440000 4.360000
386 1 15.260000 19.620000 4.360000
387 1 15.260000 17.440000 6.540000
388 1 13.080000 19.620000 6.540000
389 1 13.080000 17.440000 8.720000
390 1 15.260000 19.620000 8.720000
391 1 15.260000 17.440000 10.900000
392 1 13.080000 19.620000 10.900000
393 1 13.080000 17.440000 13.080000
394 1 15.260000 19.620000 13.080000
395 1 15.260000 17.440000 15.260000
396 1 13.080000 19.620000 15.260000
397 1 13.080000 17.440000 17.440000
398 1 15.260000 19.620000 17.440000
399 1 15.260000 17.440000 19.620000
400 1 13.080000 19.620000 19.620000
401 1 17.440000 0.000000 0.000000
